,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),week52_low,EPS_QoQ_percent,Sales_QoQ_percent,week52_high,Relative Strength Value,SMA200_value,Shares Outstanding,SMA50_value,SMA200_percent,Inst. Ownership,SMA150_value,SMA50_percent,volume,prev_close,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
163,XLF,8168.0,6671.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,21.59,0.0,0.0,38.0,5.0,31.68,0.0,35.83,0.27,0.0,33.12,0.06,40049990.0,37.95,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,335.0,93.0,57.0,2048.0,0.0,42.0,4096.0,0.0,0.0,0.0,0.0,0.0
309,SPHB,8168.0,6445.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,35.22,0.0,0.0,76.0,4.0,62.88,0.0,72.17,0.33,0.0,66.49,0.05,858533.0,76.12,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,350.0,118.0,302.0,1536.0,0.0,43.0,4096.0,0.0,0.0,0.0,0.0,0.0
295,DDM,8168.0,6415.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,35.82,0.0,0.0,73.0,4.0,60.23,0.0,69.44,0.25,0.0,62.91,0.03,274585.0,71.24,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,425.0,91.0,228.0,1536.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,0.0
227,XLE,8168.0,6279.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,27.71,0.0,0.0,55.0,4.0,44.12,0.0,50.03,0.32,0.0,46.77,0.06,35162693.0,54.73,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,286.0,123.0,195.0,1536.0,0.0,42.0,4096.0,0.0,0.0,1.0,0.0,0.0
352,XRT,8168.0,6271.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,38.04,0.0,0.0,95.0,3.0,76.9,0.0,92.01,0.36,0.0,83.31,0.02,2579268.0,94.49,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,428.0,171.0,510.0,1024.0,0.0,42.0,4096.0,0.0,0.0,0.0,0.0,0.0
479,IYT,8168.0,6262.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,145.96,0.0,0.0,279.0,4.0,237.22,0.0,266.8,0.22,0.0,244.26,0.05,196096.0,276.73,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,378.0,61.0,150.0,1536.0,0.0,41.0,4096.0,0.0,0.0,0.0,0.0,0.0
320,RPV,8168.0,6204.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,44.03,0.0,0.0,81.0,4.0,67.88,0.0,76.73,0.29,0.0,71.08,0.05,1063943.0,81.19,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,326.0,97.0,106.0,1536.0,0.0,43.0,4096.0,0.0,0.0,0.0,0.0,0.0
349,VFH,8168.0,6155.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,52.86,0.0,0.0,93.0,4.0,78.48,0.0,88.69,0.27,0.0,82.11,0.05,409866.0,93.42,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,328.0,95.0,57.0,1536.0,0.0,43.0,4096.0,0.0,0.0,0.0,0.0,0.0
428,AMG,8168.0,6144.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,63.38,0.0,0.1,175.0,2.0,125.53,42600000.0,159.25,0.47,0.0,137.96,0.02,439930.0,160.8,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,632.0,203.0,672.0,512.0,0.0,29.0,4096.0,0.0,0.0,0.0,0.0,0.0
107,IXC,8168.0,6068.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,15.08,0.0,0.0,27.0,4.0,22.8,0.0,25.14,0.26,0.0,23.85,0.06,1534426.0,27.08,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,222.0,94.0,76.0,1536.0,0.0,43.0,4096.0,0.0,0.0,1.0,0.0,0.0
78,BRX,8168.0,5987.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,10.79,-0.13,-0.01,23.0,3.0,18.36,297110000.0,21.45,0.35,0.0,19.45,0.04,1380238.0,22.41,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,421.0,122.0,286.0,1024.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,0.0
70,EUFN,8168.0,5976.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,12.5,0.0,0.0,21.0,4.0,18.32,0.0,19.98,0.22,0.0,18.93,0.05,893298.0,20.81,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,227.0,68.0,8.0,1536.0,0.0,41.0,4096.0,0.0,0.0,0.0,0.0,0.0
106,PAVE,8168.0,5811.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,13.49,0.0,0.0,27.0,3.0,22.84,0.0,25.88,0.25,0.0,23.81,0.04,2530554.0,26.83,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,356.0,87.0,206.0,1024.0,0.0,42.0,4096.0,0.0,0.0,0.0,0.0,0.0
194,USO,8168.0,5722.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,24.31,0.0,0.0,45.0,3.0,37.39,0.0,42.92,0.29,0.0,39.95,0.05,9163215.0,45.39,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,305.0,140.0,113.0,1024.0,0.0,44.0,4096.0,0.0,0.0,0.0,0.0,0.0
408,MANH,8168.0,5603.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,73.47,0.0,0.02,144.0,3.0,115.56,63650000.0,126.72,0.21,0.0,121.93,0.06,293296.0,132.18,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,161.0,113.0,180.0,1024.0,0.0,29.0,4096.0,0.0,0.0,0.0,0.0,0.0
403,JCOM,8168.0,5571.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,54.37,-0.53,0.2,129.0,2.0,105.88,44400000.0,122.24,0.32,0.0,112.09,0.03,221951.0,125.19,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,371.0,120.0,434.0,512.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,0.0
40,GSG,8168.0,5509.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,9.51,0.0,0.0,16.0,3.0,13.3,0.0,14.77,0.23,0.0,13.95,0.06,3079279.0,15.52,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,241.0,100.0,10.0,1024.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,0.0
302,XHB,8168.0,5428.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,38.5,0.0,0.0,79.0,2.0,64.27,0.0,74.5,0.21,0.0,66.9,0.02,2472217.0,75.15,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,465.0,84.0,237.0,512.0,0.0,34.0,4096.0,0.0,0.0,0.0,0.0,0.0
382,SSO,8168.0,5372.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,56.06,0.0,0.0,116.0,2.0,96.6,0.0,110.51,0.23,0.0,100.94,0.03,1974697.0,112.02,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,388.0,92.0,247.0,512.0,0.0,37.0,4096.0,0.0,0.0,0.0,0.0,0.0
290,MDYV,8168.0,5153.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,39.25,0.0,0.0,71.0,2.0,60.25,0.0,68.03,0.25,0.0,63.1,0.03,124690.0,70.23,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,320.0,97.0,87.0,512.0,0.0,41.0,4096.0,0.0,0.0,0.0,0.0,0.0
378,IJJ,8168.0,5152.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,61.12,0.0,0.0,110.0,2.0,93.75,0.0,105.95,0.25,0.0,98.23,0.03,231887.0,109.36,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,322.0,98.0,82.0,512.0,0.0,42.0,4096.0,0.0,0.0,0.0,0.0,0.0
207,RDVY,8168.0,5085.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,28.54,0.0,0.0,49.0,2.0,42.3,0.0,47.48,0.22,0.0,44.02,0.02,689595.0,48.4,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,322.0,83.0,31.0,512.0,0.0,41.0,4096.0,0.0,0.0,0.0,0.0,0.0
368,XLI,8168.0,5005.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,62.57,0.0,0.0,105.0,2.0,92.49,0.0,101.56,0.17,0.0,94.61,0.03,11162882.0,104.41,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,301.0,47.0,7.0,512.0,0.0,42.0,4096.0,0.0,0.0,0.0,0.0,0.0
138,EPI,8168.0,4918.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,17.3,0.0,0.0,33.0,2.0,29.83,0.0,31.28,0.18,0.0,30.94,0.05,476159.0,32.7,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,45.0,76.0,148.0,512.0,0.0,41.0,4096.0,0.0,0.0,0.0,0.0,0.0
462,UPS,8158.0,13407.0,10,1,True,True,True,True,True,True,True,False,True,True,True,True,96.1,3.93,0.27,218.0,17.0,171.19,872000000.0,191.19,0.27,0.7,172.65,0.17,2012901.0,216.29,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,440.0,17.0,370.0,8192.0,0.0,41.0,4096.0,0.0,208.0,1.0,0.0,42.0
487,WST,8158.0,8303.0,10,1,True,True,True,True,True,True,True,False,True,True,True,True,200.73,1.03,0.36,335.0,8.0,290.87,73900000.0,313.75,0.14,0.95,295.63,0.08,293592.0,326.7,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,251.0,34.0,1.0,3584.0,0.0,38.0,4096.0,0.0,288.0,0.0,2.0,9.0
249,NUS,8158.0,8086.0,10,1,True,True,True,True,True,True,True,False,True,True,True,True,35.28,1.54,0.31,63.0,8.0,53.74,50710000.0,54.52,0.12,0.83,54.47,0.1,263420.0,59.66,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,4.0,28.0,73.0,3584.0,0.0,34.0,4096.0,0.0,250.0,1.0,1.0,15.0
150,ELAN,8156.0,9200.0,10,0,True,True,True,True,True,True,True,False,True,True,True,False,18.94,-0.03,0.89,35.0,10.0,30.71,486700000.0,30.99,0.18,1.0,30.86,0.13,4327445.0,35.01,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,4.0,0,17.0,10.0,111.0,4608.0,0.0,43.0,4096.0,0.0,304.0,1.0,10.0,0.0
380,MTH,8154.0,10601.0,9,1,True,True,True,True,True,True,True,False,True,True,False,True,64.63,0.88,0.2,118.0,12.0,90.87,37640000.0,100.71,0.14,1.0,91.42,0.11,349362.0,111.86,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,416.0,12.0,98.0,5632.0,0.0,34.0,4096.0,0.0,304.0,1.0,0.0,8.0
494,CACC,8154.0,8846.0,9,1,True,True,True,True,True,True,True,False,True,True,False,True,288.29,3.56,0.16,524.0,9.0,356.02,17060000.0,388.83,0.17,0.73,369.5,0.11,71398.0,429.74,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,214.0,78.0,93.0,4096.0,0.0,12.0,4096.0,0.0,218.0,1.0,0.0,38.0
240,PHM,8154.0,7254.0,9,1,True,True,True,True,True,True,True,False,True,True,False,True,31.13,0.52,0.19,62.0,5.0,47.98,265410000.00000003,56.04,0.19,0.91,49.64,0.04,2357744.0,57.99,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,528.0,71.0,200.0,2048.0,0.0,32.0,4096.0,0.0,275.0,0.0,0.0,4.0
303,AAWW,8142.0,12064.0,9,1,True,True,True,True,True,True,True,False,False,True,True,True,38.45,2.39,0.34,75.0,15.0,58.81,28490000.0,67.41,0.25,0.0,59.77,0.15,353527.0,74.77,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,0.0,8.0,4.0,2,524.0,33.0,174.0,7168.0,0.0,42.0,4096.0,0.0,0.0,1.0,1.0,25.0
10,HL,8126.0,18378.0,10,1,True,True,True,True,True,True,False,True,True,True,True,True,2.76,2.05,0.54,9.0,34.0,6.0,534100000.0,6.52,0.51,0.62,6.28,0.38,15016767.0,8.81,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,4.0,2,157.0,96.0,979.0,16896.0,0.0,39.0,0.0,0.0,182.0,3.0,5.0,21.0
6,GGB,8126.0,12277.0,10,1,True,True,True,True,True,True,False,True,True,True,True,True,2.08,9.53,0.77,7.0,21.0,4.95,1700000000.0,6.04,0.51,0.3,5.2,0.2,21626941.0,6.69,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,4.0,2,662.0,103.0,1044.0,10240.0,0.0,35.0,0.0,0.0,80.0,1.0,8.0,104.0
4,SWN,8126.0,10931.0,10,1,True,True,True,True,True,True,False,True,True,True,True,True,2.27,1.04,0.81,5.0,20.0,3.82,675380000.0,4.48,0.55,0.9,4.11,0.22,14807249.0,5.41,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,4.0,2,369.0,155.0,329.0,9728.0,0.0,57.0,0.0,0.0,272.0,2.0,9.0,10.0
8,CVE,8126.0,2302.0,10,1,True,True,True,True,True,True,False,True,True,True,True,True,3.28,1.07,1.31,8.0,3.0,6.61,2020000000.0,7.76,0.4,0.73,7.18,0.05,10738458.0,8.29,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,4.0,2,331.0,177.0,475.0,1024.0,0.0,49.0,0.0,0.0,218.0,1.0,17.0,10.0
0,UXIN,8122.0,49141.0,9,1,True,True,True,True,True,True,False,True,True,True,False,True,0.78,0.56,0.08,3.0,91.0,1.4,369950000.0,2.0,1.5,0.3,1.46,0.86,12034722.0,2.82,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,0.0,2,1515.0,88.0,1339.0,46080.0,0.0,32.0,0.0,0.0,80.0,3.0,0.0,4.0
9,CX,8122.0,8906.0,9,1,True,True,True,True,True,True,False,True,True,True,False,True,1.99,14.76,0.11,9.0,13.0,6.27,1470000000.0,7.65,0.54,0.41,6.77,0.13,8367909.0,8.52,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,0.0,2,532.0,163.0,1755.0,6144.0,0.0,34.0,0.0,0.0,115.0,1.0,0.0,162.0
2,CDEV,8122.0,7954.0,9,1,True,True,True,True,True,True,False,True,True,True,False,True,0.52,0.94,-0.0,6.0,2.0,2.98,278940000.0,4.28,1.02,0.58,3.61,0.03,7169596.0,4.68,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,0.0,2,760.0,433.0,6065.0,512.0,0.0,5.0,0.0,0.0,170.0,1.0,0.0,8.0
1,RIG,8122.0,7744.0,9,1,True,True,True,True,True,True,False,True,True,True,False,True,0.67,0.75,-0.14,5.0,8.0,2.95,617000000.0,3.49,0.68,0.52,3.39,0.12,19202967.0,4.19,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,0.0,2,121.0,305.0,3561.0,3584.0,0.0,15.0,0.0,0.0,150.0,2.0,0.0,6.0
13,AM,8122.0,5074.0,9,1,True,True,True,True,True,True,False,True,True,True,False,True,3.99,1.21,-0.08,10.0,9.0,8.24,476850000.0,9.0,0.32,0.53,8.7,0.11,3670851.0,9.92,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,0.0,2,141.0,114.0,516.0,4096.0,0.0,41.0,0.0,0.0,154.0,1.0,0.0,11.0
3,BGCP,8122.0,3207.0,9,1,True,True,True,True,True,True,False,True,True,True,False,True,2.24,2.11,-0.06,6.0,4.0,4.45,374320000.0,5.48,0.39,0.62,4.66,0.04,1526079.0,5.5,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,0.0,2,721.0,97.0,622.0,1536.0,0.0,28.0,0.0,0.0,182.0,0.0,0.0,21.0
7,LEDS,8120.0,26741.0,9,0,True,True,True,True,True,True,False,True,True,True,False,False,2.0,-1.81,-0.2,10.0,48.0,4.3,4030000.0000000005,5.19,1.03,0.06,4.73,0.56,1602973.0,8.58,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,0.0,0,398.0,205.0,2048.0,24064.0,0.0,18.0,0.0,0.0,3.0,5.0,0.0,0.0
5,AIV,8120.0,5992.0,9,0,True,True,True,True,True,True,False,True,True,True,False,False,3.45,-1.19,0.0,7.0,10.0,5.21,148680000.0,6.53,0.41,0.89,5.55,0.07,3117825.0,6.68,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,0.0,0,723.0,134.0,223.0,4608.0,0.0,35.0,0.0,0.0,269.0,0.0,0.0,0.0
12,AFMD,8116.0,10875.0,9,0,True,True,True,True,True,True,False,True,True,False,True,False,2.46,0.14,1.49,11.0,16.0,6.9,118950000.0,9.52,0.67,0.54,7.51,0.09,1734159.0,9.38,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,0.0,4.0,0,1096.0,181.0,1723.0,7680.0,0.0,18.0,0.0,0.0,157.0,0.0,20.0,0.0
11,SID,8110.0,15706.0,9,1,True,True,True,True,True,True,False,True,False,True,True,True,1.42,4.85,1.23,10.0,23.0,6.35,1380000000.0,8.44,0.79,0.03,7.03,0.21,4470700.0,9.18,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,0.0,8.0,4.0,2,822.0,219.0,3303.0,11264.0,0.0,29.0,0.0,0.0,0.0,1.0,16.0,52.0
394,UPST,8060.0,17732.0,10,0,True,True,True,True,True,False,True,True,True,True,True,False,29.47,-0.83,0.38,165.0,20.0,83.18,73620000.0,111.05,0.44,0.59,84.56,0.14,5000988.0,115.0,4096.0,2048.0,1024.0,512.0,256,0.0,64.0,32.0,16.0,8.0,4.0,0,1283.0,34.0,2416.0,9728.0,0.0,0.0,4096.0,0.0,173.0,0.0,2.0,0.0
446,GME,8058.0,65981.0,9,1,True,True,True,True,True,False,True,True,True,True,False,True,3.85,2.24,-0.03,348.0,11.0,96.64,65300000.0,166.08,1.66,0.95,125.2,0.01,7710318.0,180.6,4096.0,2048.0,1024.0,512.0,256,0.0,64.0,32.0,16.0,8.0,0.0,2,1337.0,605.0,54511.0,5120.0,0.0,0.0,4096.0,0.0,288.0,1.0,0.0,23.0
32,AMC,8058.0,29735.0,9,1,True,True,True,True,True,False,True,True,True,True,False,True,1.98,0.93,-0.84,20.0,38.0,6.88,443000000.0,10.27,1.28,0.16,8.08,0.33,170804274.0,13.95,4096.0,2048.0,1024.0,512.0,256,0.0,64.0,32.0,16.0,8.0,0.0,2,1110.0,357.0,5182.0,18944.0,0.0,0.0,4096.0,0.0,35.0,3.0,0.0,8.0
23,RHE,8056.0,50914.0,9,0,True,True,True,True,True,False,True,True,True,True,False,False,1.16,-0.87,-0.2,19.0,71.0,5.01,1690000.0,8.38,2.29,0.09,6.21,0.69,1378850.0,13.0,4096.0,2048.0,1024.0,512.0,256,0.0,64.0,32.0,16.0,8.0,0.0,0,1431.0,491.0,9039.0,35840.0,0.0,0.0,4096.0,0.0,13.0,4.0,0.0,0.0
19,NMRD,8056.0,31874.0,9,0,True,True,True,True,True,False,True,True,True,True,False,False,3.47,-1.95,0.0,15.0,51.0,5.85,22920000.0,7.01,1.12,0.06,6.53,0.58,655737.0,10.39,4096.0,2048.0,1024.0,512.0,256,0.0,64.0,32.0,16.0,8.0,0.0,0,301.0,238.0,1632.0,25600.0,0.0,0.0,4096.0,0.0,3.0,4.0,0.0,0.0
