,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),week52_high,SMA200_value,SMA150_value,prev_close,volume,Sales_QoQ_percent,Inst. Ownership,SMA50_percent,week52_low,EPS_QoQ_percent,Relative Strength Value,SMA50_value,Shares Outstanding,SMA200_percent,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
280,KBWB,8168.0,7467.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,69.0,55.35,58.74,67.89,348216.0,0.0,0.0,0.09,33.13,0.0,6.0,64.34,0.0,0.37,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,390.0,125.0,256.0,2560.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,0.0
439,AMG,8168.0,7255.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,175.0,123.61,136.05,161.73,541216.0,0.1,0.0,0.07,62.17,0.0,4.0,158.71,42600000.0,0.54,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,682.0,206.0,705.0,1536.0,0.0,30.0,4096.0,0.0,0.0,0.0,0.0,0.0
459,VAW,8168.0,7139.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,193.0,163.57,168.77,190.53,159424.0,0.0,0.0,0.09,107.15,0.0,6.0,180.93,0.0,0.24,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,295.0,65.0,83.0,2560.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,0.0
306,XHB,8168.0,7084.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,79.0,63.81,66.43,74.9,1283642.0,0.0,0.0,0.06,35.58,0.0,5.0,74.24,0.0,0.26,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,482.0,84.0,340.0,2048.0,0.0,34.0,4096.0,0.0,0.0,0.0,0.0,0.0
337,XLB,8168.0,7081.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,88.0,75.21,77.32,86.87,5552618.0,0.0,0.0,0.09,50.43,0.0,6.0,82.61,0.0,0.23,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,280.0,57.0,48.0,2560.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,0.0
292,DDM,8168.0,7004.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,73.0,59.63,62.46,69.91,626558.0,0.0,0.0,0.06,34.13,0.0,5.0,69.14,0.0,0.28,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,438.0,97.0,290.0,2048.0,0.0,35.0,4096.0,0.0,0.0,0.0,0.0,0.0
97,PAVE,8168.0,6924.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,27.0,22.63,23.65,26.54,1903393.0,0.0,0.0,0.06,12.71,0.0,5.0,25.77,0.0,0.28,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,367.0,92.0,281.0,2048.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,0.0
490,IYT,8168.0,6854.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,279.0,235.6,242.79,274.11,177379.0,0.0,0.0,0.07,137.56,0.0,5.0,265.64,0.0,0.24,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,385.0,63.0,222.0,2048.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,0.0
69,BRX,8168.0,6726.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,23.0,18.1,19.28,21.92,1679307.0,-0.01,0.0,0.07,9.35,-0.13,4.0,21.34,297110000.0,0.39,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,438.0,134.0,487.0,1536.0,0.0,35.0,4096.0,0.0,0.0,0.0,0.0,0.0
348,VFH,8168.0,6713.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,93.0,77.73,81.48,91.85,1429245.0,0.0,0.0,0.07,51.33,0.0,5.0,88.25,0.0,0.29,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,340.0,99.0,89.0,2048.0,0.0,41.0,4096.0,0.0,0.0,0.0,0.0,0.0
153,XLF,8168.0,6712.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,38.0,31.38,32.86,37.29,44780906.0,0.0,0.0,0.08,21.05,0.0,5.0,35.64,0.0,0.29,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,347.0,97.0,85.0,2048.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,0.0
302,SPHB,8168.0,6548.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,76.0,62.1,65.94,73.25,926959.0,0.0,0.0,0.06,33.08,0.0,4.0,71.81,0.0,0.34,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,365.0,127.0,388.0,1536.0,0.0,36.0,4096.0,0.0,0.0,0.0,0.0,0.0
298,ITB,8168.0,6513.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,77.0,62.04,64.36,71.98,2074920.0,0.0,0.0,0.05,35.69,0.0,4.0,71.75,0.0,0.21,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,470.0,77.0,302.0,1536.0,0.0,32.0,4096.0,0.0,0.0,0.0,0.0,0.0
301,VDE,8168.0,6323.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,75.0,59.98,64.17,71.87,1450718.0,0.0,0.0,0.07,37.58,0.0,4.0,69.02,0.0,0.34,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,310.0,143.0,202.0,1536.0,0.0,36.0,4096.0,0.0,0.0,0.0,0.0,0.0
104,IYE,8168.0,6289.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,29.0,23.22,24.75,27.7,3173269.0,0.0,0.0,0.07,14.89,0.0,4.0,26.65,0.0,0.33,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,314.0,135.0,173.0,1536.0,0.0,35.0,4096.0,0.0,0.0,0.0,0.0,0.0
216,XLE,8168.0,6277.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,54.0,43.53,46.37,51.88,28408409.0,0.0,0.0,0.07,27.71,0.0,4.0,49.79,0.0,0.32,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,302.0,134.0,173.0,1536.0,0.0,36.0,4096.0,0.0,0.0,0.0,0.0,0.0
317,RPV,8168.0,6273.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,81.0,67.19,70.51,79.41,891128.0,0.0,0.0,0.07,42.01,0.0,4.0,76.37,0.0,0.3,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,340.0,101.0,161.0,1536.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,0.0
454,IYG,8168.0,6141.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,188.0,158.25,165.79,184.69,73322.0,0.0,0.0,0.06,108.19,0.0,4.0,179.03,0.0,0.27,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,327.0,98.0,44.0,1536.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,0.0
126,AXTA,8168.0,6000.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,34.0,29.08,29.55,32.74,2477911.0,0.08,0.0,0.06,19.55,-0.71,4.0,31.38,233900000.0,0.19,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,254.0,33.0,45.0,1536.0,0.0,36.0,4096.0,0.0,0.0,0.0,0.0,0.0
327,LIVN,8168.0,5935.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,86.0,68.82,74.06,84.19,170665.0,0.02,0.0,0.05,41.91,-1.77,3.0,80.99,48740000.0,0.35,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,383.0,156.0,237.0,1024.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,0.0
409,MANH,8168.0,5644.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,144.0,114.58,120.98,130.44,295808.0,0.02,0.0,0.08,71.42,0.0,3.0,125.94,63650000.0,0.23,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,168.0,114.0,215.0,1024.0,0.0,27.0,4096.0,0.0,0.0,0.0,0.0,0.0
402,JCOM,8168.0,5597.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,129.0,104.53,111.32,122.05,467384.0,0.2,0.0,0.04,54.37,-0.53,2.0,121.89,44400000.0,0.34,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,389.0,133.0,434.0,512.0,0.0,33.0,4096.0,0.0,0.0,0.0,0.0,0.0
278,VOYA,8168.0,5583.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,70.0,60.27,61.99,67.53,908738.0,0.23,0.0,0.04,40.41,0.0,3.0,66.95,122700000.0,0.2,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,328.0,58.0,40.0,1024.0,0.0,37.0,4096.0,0.0,0.0,0.0,0.0,0.0
370,XLI,8168.0,5577.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,105.0,91.88,94.21,103.3,11191414.0,0.0,0.0,0.05,59.46,0.0,3.0,101.21,0.0,0.2,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,304.0,52.0,61.0,1024.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,0.0
95,IXC,8168.0,5569.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,27.0,22.53,23.69,25.84,3827601.0,0.0,0.0,0.06,15.08,0.0,3.0,25.04,0.0,0.26,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,233.0,105.0,76.0,1024.0,0.0,35.0,4096.0,0.0,0.0,0.0,0.0,0.0
47,PDBC,8168.0,5557.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,20.0,16.35,17.1,19.03,2756522.0,0.0,0.0,0.06,11.61,0.0,3.0,18.25,0.0,0.23,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,275.0,94.0,34.0,1024.0,0.0,34.0,4096.0,0.0,0.0,0.0,0.0,0.0
58,EUFN,8168.0,5514.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,21.0,18.15,18.84,20.44,2548767.0,0.0,0.0,0.06,12.01,0.0,3.0,19.89,0.0,0.23,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,228.0,78.0,50.0,1024.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,0.0
332,XOP,8168.0,5482.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,91.0,69.5,75.66,81.59,6508597.0,0.0,0.0,0.05,39.65,0.0,2.0,80.85,0.0,0.37,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,281.0,182.0,386.0,512.0,0.0,25.0,4096.0,0.0,0.0,0.0,0.0,0.0
291,KRE,8168.0,5454.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,71.0,58.81,62.81,69.97,5620697.0,0.0,0.0,0.05,32.04,0.0,2.0,67.87,0.0,0.36,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,330.0,139.0,337.0,512.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,0.0
180,USO,8168.0,5376.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,45.0,36.97,39.58,43.81,5055634.0,0.0,0.0,0.05,21.45,0.0,2.0,42.67,0.0,0.3,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,320.0,145.0,265.0,512.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,0.0
225,KBE,8168.0,5334.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,55.0,46.35,49.2,54.24,2785941.0,0.0,0.0,0.04,26.66,0.0,2.0,52.99,0.0,0.32,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,316.0,126.0,244.0,512.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,0.0
112,ILF,8168.0,5255.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,31.0,27.77,28.56,29.46,2799381.0,0.0,0.0,0.06,17.86,0.0,3.0,28.57,0.0,0.15,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,1.0,58.0,42.0,1024.0,0.0,34.0,4096.0,0.0,0.0,0.0,0.0,0.0
287,MDYV,8168.0,5234.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,71.0,59.69,62.68,68.96,171963.0,0.0,0.0,0.05,37.1,0.0,2.0,67.78,0.0,0.27,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,333.0,103.0,152.0,512.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,0.0
378,IJJ,8168.0,5231.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,110.0,92.88,97.55,107.5,253489.0,0.0,0.0,0.04,57.81,0.0,2.0,105.56,0.0,0.27,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,336.0,103.0,145.0,512.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,0.0
203,RDVY,8168.0,5140.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,49.0,41.94,43.76,47.77,738602.0,0.0,0.0,0.04,27.5,0.0,2.0,47.33,0.0,0.24,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,334.0,89.0,71.0,512.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,0.0
465,VIS,8168.0,5066.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,202.0,176.97,182.24,197.16,129579.0,0.0,0.0,0.05,112.29,0.0,2.0,194.55,0.0,0.2,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,277.0,61.0,81.0,512.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,0.0
36,GSG,8168.0,5057.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,16.0,13.19,13.86,15.22,1108757.0,0.0,0.0,0.05,9.02,0.0,2.0,14.69,0.0,0.23,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,245.0,104.0,66.0,512.0,0.0,34.0,4096.0,0.0,0.0,0.0,0.0,0.0
418,VOE,8168.0,5003.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,145.0,126.01,130.41,141.55,415448.0,0.0,0.0,0.04,86.14,0.0,2.0,139.14,0.0,0.21,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,274.0,72.0,10.0,512.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,0.0
425,RSP,8168.0,4979.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,152.0,133.09,137.62,147.97,2992189.0,0.0,0.0,0.04,91.09,0.0,2.0,146.43,0.0,0.19,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,262.0,70.0,1.0,512.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,0.0
469,ABG,8166.0,9180.0,9,1,True,True,True,True,True,True,True,True,False,False,True,True,215.0,162.49,175.96,199.84,97364.0,0.36,0.0,0.07,60.65,3.73,7.0,202.42,19300000.0,0.45,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,0.0,4.0,2,616.0,170.0,1154.0,3072.0,0.0,31.0,4096.0,0.0,0.0,0.0,2.0,39.0
13,BCS,8166.0,5723.0,9,1,True,True,True,True,True,True,True,True,False,False,True,True,11.0,8.55,9.1,10.19,5548662.0,0.4,0.02,0.03,4.64,1.82,2.0,10.21,4310000000.0,0.37,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,0.0,4.0,2,500.0,132.0,433.0,512.0,0.0,30.0,4096.0,0.0,0.0,0.0,2.0,18.0
473,UPS,8158.0,13953.0,10,1,True,True,True,True,True,True,True,False,True,True,True,True,218.0,170.35,171.8,215.67,2325109.0,0.27,0.7,0.2,91.03,3.93,18.0,188.44,872000000.0,0.29,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,397.0,17.0,447.0,8704.0,0.0,41.0,4096.0,0.0,208.0,1.0,0.0,42.0
447,LGIH,8158.0,13303.0,10,1,True,True,True,True,True,True,True,False,True,True,True,True,183.0,127.09,132.74,172.8,279923.0,0.55,0.94,0.13,67.17,1.36,15.0,163.91,24950000.0,0.42,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,962.0,91.0,650.0,7168.0,0.0,33.0,4096.0,0.0,285.0,0.0,5.0,13.0
507,POOL,8158.0,12199.0,10,1,True,True,True,True,True,True,True,False,True,True,True,True,445.0,360.68,365.88,435.01,176209.0,0.57,0.98,0.16,217.71,2.2,15.0,393.42,40220000.0,0.25,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,308.0,30.0,232.0,7168.0,0.0,39.0,4096.0,0.0,298.0,1.0,5.0,22.0
187,CWH,8158.0,11730.0,10,1,True,True,True,True,True,True,True,False,True,True,True,True,48.0,34.74,36.75,44.41,1028243.0,0.52,0.82,0.13,14.59,7.44,12.0,41.46,43580000.0,0.37,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,525.0,118.0,997.0,5632.0,0.0,30.0,4096.0,0.0,246.0,1.0,4.0,81.0
501,WST,8158.0,8796.0,10,1,True,True,True,True,True,True,True,False,True,True,True,True,335.0,290.05,294.11,328.3,261964.0,0.36,0.95,0.11,200.73,1.03,9.0,311.03,73900000.0,0.16,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,236.0,29.0,1.0,4096.0,0.0,39.0,4096.0,0.0,288.0,0.0,2.0,9.0
463,LOW,8158.0,6062.0,10,1,True,True,True,True,True,True,True,False,True,True,True,True,211.0,173.71,179.1,200.34,3730249.0,0.27,0.79,0.04,110.39,0.98,3.0,198.7,733000000.0,0.17,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,448.0,64.0,150.0,1024.0,0.0,34.0,4096.0,0.0,237.0,0.0,0.0,9.0
211,BWA,8156.0,6555.0,10,0,True,True,True,True,True,True,True,False,True,True,True,False,54.0,43.29,45.11,50.75,1241900.0,0.76,0.99,0.06,27.77,-0.56,4.0,48.69,237700000.0,0.22,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,4.0,0,325.0,86.0,171.0,1536.0,0.0,32.0,4096.0,0.0,301.0,0.0,8.0,0.0
384,MTH,8154.0,12826.0,9,1,True,True,True,True,True,True,True,False,True,True,False,True,118.0,90.63,90.87,111.27,327026.0,0.2,1.0,0.17,54.61,0.88,16.0,99.64,37640000.0,0.19,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,395.0,5.0,304.0,7680.0,0.0,33.0,4096.0,0.0,304.0,1.0,0.0,8.0
227,LEG,8154.0,11229.0,9,1,True,True,True,True,True,True,True,False,True,True,False,True,58.0,45.24,46.15,56.21,558996.0,0.1,0.76,0.15,26.61,0.91,13.0,50.21,136000000.0,0.28,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,360.0,41.0,315.0,6144.0,0.0,37.0,4096.0,0.0,227.0,1.0,0.0,8.0
237,PHM,8154.0,9465.0,9,1,True,True,True,True,True,True,True,False,True,True,False,True,62.0,47.67,49.27,58.06,1962705.0,0.19,0.91,0.1,27.59,0.52,9.0,55.72,265410000.00000003,0.24,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,536.0,69.0,357.0,4096.0,0.0,32.0,4096.0,0.0,275.0,0.0,0.0,4.0
300,AAWW,8142.0,11592.0,9,1,True,True,True,True,True,True,True,False,False,True,True,True,74.0,58.66,59.33,73.08,285545.0,0.34,0.0,0.16,35.47,2.39,14.0,66.44,28490000.0,0.26,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,0.0,8.0,4.0,2,491.0,23.0,258.0,6656.0,0.0,41.0,4096.0,0.0,0.0,1.0,1.0,25.0
10,ET,8126.0,10686.0,10,1,True,True,True,True,True,True,False,True,True,True,True,True,10.0,7.17,7.58,9.98,38810331.0,0.46,0.38,0.22,5.11,4.82,20.0,8.43,2700000000.0,0.48,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,4.0,2,459.0,117.0,178.0,9728.0,0.0,42.0,0.0,0.0,106.0,1.0,3.0,52.0
3,GGB,8126.0,10385.0,10,1,True,True,True,True,True,True,False,True,True,True,True,True,7.0,4.9,5.15,6.72,26355536.0,0.77,0.3,0.17,1.9,9.53,17.0,5.93,1700000000.0,0.47,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,4.0,2,620.0,104.0,1240.0,8192.0,0.0,36.0,0.0,0.0,80.0,1.0,8.0,104.0
5,HL,8126.0,8467.0,10,1,True,True,True,True,True,True,False,True,True,True,True,True,8.0,5.93,6.21,7.13,9284396.0,0.54,0.62,0.2,2.64,2.05,15.0,6.36,534100000.0,0.3,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,4.0,2,99.0,97.0,838.0,7168.0,0.0,24.0,0.0,32.0,182.0,1.0,5.0,21.0
1,SWN,8126.0,6832.0,10,1,True,True,True,True,True,True,False,True,True,True,True,True,5.0,3.77,4.05,4.72,15753583.0,0.81,0.9,0.16,2.27,1.04,12.0,4.44,675380000.0,0.48,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,4.0,2,394.0,152.0,329.0,5632.0,0.0,33.0,0.0,0.0,272.0,1.0,9.0,10.0
2,RAIL,8124.0,19168.0,10,0,True,True,True,True,True,True,False,True,True,True,True,False,8.0,3.71,4.28,6.29,1364839.0,0.35,0.27,0.22,0.94,-0.13,26.0,6.13,16530000.000000002,1.03,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,4.0,0,1770.0,315.0,4205.0,12800.0,0.0,6.0,0.0,0.0,70.0,0.0,2.0,0.0
0,UXIN,8122.0,36202.0,9,1,True,True,True,True,True,True,False,True,True,True,False,True,3.0,1.36,1.42,2.57,6614071.0,0.08,0.3,0.66,0.78,0.56,66.0,1.89,369950000.0,1.17,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,0.0,2,1356.0,90.0,1339.0,33280.0,0.0,18.0,0.0,32.0,80.0,3.0,0.0,4.0
6,CX,8122.0,8478.0,9,1,True,True,True,True,True,True,False,True,True,True,False,True,9.0,6.17,6.68,8.09,5449776.0,0.11,0.41,0.14,1.93,14.76,12.0,7.55,1470000000.0,0.55,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,0.0,2,533.0,169.0,1841.0,5632.0,0.0,25.0,0.0,0.0,115.0,1.0,0.0,162.0
9,AM,8122.0,2692.0,9,1,True,True,True,True,True,True,False,True,True,True,False,True,10.0,8.16,8.65,9.22,4497824.0,-0.08,0.53,0.08,3.57,1.21,4.0,8.95,476850000.0,0.28,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,0.0,2,142.0,123.0,697.0,1536.0,0.0,29.0,0.0,0.0,154.0,0.0,0.0,11.0
4,AIV,8120.0,6551.0,9,0,True,True,True,True,True,True,False,True,True,True,False,False,7.0,5.16,5.5,6.69,3643436.0,0.0,0.89,0.1,3.45,-1.19,11.0,6.49,148680000.0,0.43,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,0.0,0,737.0,135.0,223.0,5120.0,0.0,35.0,0.0,32.0,269.0,0.0,0.0,0.0
7,AFMD,8116.0,5928.0,9,0,True,True,True,True,True,True,False,True,True,False,True,False,11.0,6.75,7.44,8.86,2412993.0,1.49,0.54,0.0,1.98,0.14,5.0,9.43,118950000.0,0.53,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,0.0,4.0,0,1096.0,209.0,2389.0,2048.0,0.0,9.0,0.0,0.0,157.0,0.0,20.0,0.0
8,SID,8110.0,12383.0,9,1,True,True,True,True,True,True,False,True,False,True,True,True,10.0,6.24,6.93,9.0,4879860.0,1.23,0.03,0.16,1.33,4.85,16.0,8.26,1380000000.0,0.71,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,0.0,8.0,4.0,2,786.0,226.0,3596.0,7680.0,0.0,26.0,0.0,0.0,0.0,1.0,16.0,52.0
20,AMC,8058.0,25254.0,9,1,True,True,True,True,True,False,True,True,True,True,False,True,20.0,6.65,7.77,12.77,206621170.0,-0.84,0.16,0.25,1.98,0.93,29.0,10.08,443000000.0,1.14,4096.0,2048.0,1024.0,512.0,256,0.0,64.0,32.0,16.0,8.0,0.0,2,1218.0,345.0,5182.0,14336.0,0.0,0.0,4096.0,32.0,35.0,2.0,0.0,8.0
68,CVM,8056.0,10329.0,9,0,True,True,True,True,True,False,True,True,True,True,False,False,28.0,16.78,18.21,20.61,560971.0,0.0,0.33,0.16,11.05,-0.32,11.0,19.61,40530000.0,0.42,4096.0,2048.0,1024.0,512.0,256,0.0,64.0,32.0,16.0,8.0,0.0,0,315.0,175.0,533.0,5120.0,0.0,0.0,4096.0,0.0,90.0,0.0,0.0,0.0
