,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),SMA50_percent,SMA200_value,Inst. Ownership,EPS_QoQ_percent,week52_high,SMA50_value,SMA200_percent,week52_low,volume,Shares Outstanding,SMA150_value,prev_close,Relative Strength Value,Sales_QoQ_percent,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
508,DPST,8168.0,13908.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.13,180.14,0.0,0.0,287.0,247.26,1.0,38.35,115656.0,0.0,208.95,278.64,11.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,751.0,328.0,3574.0,5120.0,0.0,38.0,4096.0,0.0,0.0,1.0,0.0,0.0
111,ERX,8168.0,13296.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.18,19.42,0.0,0.0,29.0,24.4,0.72,7.9,4557933.0,0.0,21.57,27.79,15.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,537.0,227.0,1231.0,7168.0,0.0,36.0,4096.0,0.0,0.0,1.0,0.0,0.0
339,GUSH,8168.0,12346.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.16,55.39,0.0,0.0,89.0,69.29,0.8,18.6,2162464.0,0.0,63.29,77.57,12.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,388.0,292.0,1916.0,5632.0,0.0,21.0,4096.0,0.0,0.0,1.0,0.0,0.0
351,NAIL,8168.0,11772.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.06,63.84,0.0,0.0,111.0,91.28,0.49,21.71,635567.0,0.0,69.85,91.66,9.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,1257.0,193.0,2117.0,4096.0,0.0,13.0,4096.0,0.0,0.0,0.0,0.0,0.0
202,XME,8168.0,11215.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.15,35.83,0.0,0.0,47.0,41.81,0.47,20.17,6030176.0,0.0,38.08,45.09,13.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,401.0,129.0,408.0,6144.0,0.0,36.0,4096.0,0.0,0.0,1.0,0.0,0.0
282,UCO,8168.0,10453.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.12,46.35,0.0,0.0,66.0,59.17,0.61,21.17,772156.0,0.0,51.91,64.1,10.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,573.0,246.0,891.0,4608.0,0.0,38.0,4096.0,0.0,0.0,1.0,0.0,0.0
493,OIH,8168.0,9537.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.14,173.76,0.0,0.0,227.0,192.71,0.45,90.72,914758.0,0.0,186.82,217.93,10.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,129.0,154.0,513.0,4608.0,0.0,36.0,4096.0,0.0,0.0,1.0,0.0,0.0
194,HGV,8168.0,9313.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.11,34.82,0.0,-1.89,45.0,41.69,0.49,18.65,545757.0,85000000.0,37.42,44.84,9.0,-0.33,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,467.0,153.0,458.0,4096.0,0.0,42.0,4096.0,0.0,0.0,1.0,0.0,0.0
439,UDOW,8168.0,9190.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.08,112.47,0.0,0.0,150.0,138.71,0.42,53.62,991490.0,0.0,119.88,144.63,8.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,643.0,135.0,695.0,3584.0,0.0,37.0,4096.0,0.0,0.0,0.0,0.0,0.0
484,JLL,8168.0,9107.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.11,160.47,0.0,-0.09,203.0,185.67,0.43,90.0,370668.0,51170000.0,169.16,200.46,9.0,-0.01,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,400.0,111.0,362.0,4096.0,0.0,41.0,4096.0,0.0,0.0,1.0,0.0,0.0
144,AMLP,8168.0,8729.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.1,28.69,0.0,0.0,35.0,32.35,0.32,19.5,2203920.0,0.0,29.98,34.56,9.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,324.0,92.0,79.0,4096.0,0.0,41.0,4096.0,0.0,0.0,1.0,0.0,0.0
175,COPX,8168.0,8610.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.1,33.39,0.0,0.0,45.0,39.61,0.44,14.83,1068298.0,0.0,36.0,41.99,7.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,411.0,160.0,840.0,3072.0,0.0,31.0,4096.0,0.0,0.0,0.0,0.0,0.0
46,SILJ,8168.0,8371.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.13,15.25,0.0,0.0,18.0,15.67,0.15,10.31,3474731.0,0.0,15.55,16.22,9.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,32.0,40.0,49.0,4096.0,0.0,26.0,4096.0,32.0,0.0,0.0,0.0,0.0
411,PVH,8168.0,8350.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.09,96.04,0.0,0.12,119.0,109.12,0.38,41.65,624696.0,71200000.0,101.87,113.36,7.0,-0.2,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,292.0,124.0,731.0,3072.0,0.0,35.0,4096.0,0.0,0.0,0.0,0.0,0.0
87,ATI,8168.0,8344.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.07,18.65,0.0,-1.43,25.0,22.79,0.53,7.66,763899.0,126800000.0,20.35,22.95,6.0,-0.28,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,491.0,187.0,981.0,2560.0,0.0,29.0,4096.0,0.0,0.0,0.0,0.0,0.0
386,UPRO,8168.0,8145.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.07,83.18,0.0,0.0,109.0,101.36,0.38,38.12,4972258.0,0.0,88.67,103.93,6.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,586.0,135.0,733.0,2560.0,0.0,35.0,4096.0,0.0,0.0,0.0,0.0,0.0
375,SPXL,8168.0,8132.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.07,78.19,0.0,0.0,102.0,95.28,0.37,35.98,6725891.0,0.0,83.33,97.76,6.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,587.0,135.0,718.0,2560.0,0.0,36.0,4096.0,0.0,0.0,0.0,0.0,0.0
479,VAW,8168.0,8119.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.09,164.41,0.0,0.0,194.0,181.81,0.25,112.42,225157.0,0.0,169.43,192.66,8.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,299.0,63.0,36.0,3584.0,0.0,41.0,4096.0,0.0,0.0,0.0,0.0,0.0
518,BURL,8168.0,8003.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.07,269.71,0.0,-0.23,336.0,319.78,0.36,171.21,524789.0,66250000.0,285.63,333.76,7.0,0.03,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,490.0,121.0,182.0,3072.0,0.0,42.0,4096.0,0.0,0.0,0.0,0.0,0.0
297,KBWB,8168.0,7921.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.09,55.8,0.0,0.0,69.0,64.62,0.38,34.48,412077.0,0.0,59.14,69.0,7.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,380.0,123.0,206.0,3072.0,0.0,43.0,4096.0,0.0,0.0,1.0,0.0,0.0
226,NUAN,8168.0,7636.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.09,45.23,0.0,-0.63,53.0,50.67,0.29,20.52,3658859.0,285280000.0,47.49,52.56,6.0,-0.56,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,274.0,102.0,563.0,2560.0,0.0,41.0,4096.0,0.0,0.0,0.0,0.0,0.0
353,XLB,8168.0,7564.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.09,75.56,0.0,0.0,89.0,83.01,0.24,52.68,7809606.0,0.0,77.6,87.91,7.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,286.0,55.0,14.0,3072.0,0.0,41.0,4096.0,0.0,0.0,0.0,0.0,0.0
320,VDE,8168.0,7345.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.09,60.56,0.0,0.0,76.0,69.21,0.37,37.58,1011521.0,0.0,64.57,74.31,6.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,294.0,136.0,219.0,2560.0,0.0,39.0,4096.0,0.0,0.0,1.0,0.0,0.0
233,XLE,8168.0,7305.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.09,43.94,0.0,0.0,55.0,49.93,0.35,27.71,33571194.0,0.0,46.63,53.49,6.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,290.0,125.0,195.0,2560.0,0.0,38.0,4096.0,0.0,0.0,1.0,0.0,0.0
112,IYE,8168.0,7297.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.09,23.44,0.0,0.0,29.0,26.72,0.36,14.89,2959197.0,0.0,24.9,28.63,6.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,299.0,128.0,173.0,2560.0,0.0,40.0,4096.0,0.0,0.0,1.0,0.0,0.0
161,XLF,8168.0,7191.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.08,31.58,0.0,0.0,38.0,35.79,0.29,21.59,39938468.0,0.0,33.04,37.88,6.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,341.0,95.0,57.0,2560.0,0.0,42.0,4096.0,0.0,0.0,0.0,0.0,0.0
359,XOP,8168.0,6996.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.09,70.26,0.0,0.0,91.0,81.03,0.42,39.65,7603349.0,0.0,76.24,86.36,5.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,257.0,174.0,386.0,2048.0,0.0,34.0,4096.0,0.0,0.0,1.0,0.0,0.0
321,SPHB,8168.0,6966.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.07,62.64,0.0,0.0,76.0,72.09,0.35,35.22,702190.0,0.0,66.3,75.49,5.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,358.0,120.0,302.0,2048.0,0.0,42.0,4096.0,0.0,0.0,0.0,0.0,0.0
507,IYT,8168.0,6781.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.06,236.67,0.0,0.0,279.0,266.62,0.23,145.96,164035.0,0.0,243.75,278.07,5.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,384.0,61.0,150.0,2048.0,0.0,42.0,4096.0,0.0,0.0,0.0,0.0,0.0
332,RPV,8168.0,6721.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.07,67.66,0.0,0.0,81.0,76.63,0.31,44.03,1133533.0,0.0,70.88,80.76,5.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,332.0,97.0,106.0,2048.0,0.0,42.0,4096.0,0.0,0.0,0.0,0.0,0.0
368,VFH,8168.0,6675.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.07,78.24,0.0,0.0,93.0,88.59,0.29,52.86,298164.0,0.0,81.9,93.31,5.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,335.0,96.0,57.0,2048.0,0.0,43.0,4096.0,0.0,0.0,0.0,0.0,0.0
103,IXC,8168.0,6583.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.08,22.71,0.0,0.0,27.0,25.1,0.28,15.08,1019164.0,0.0,23.79,26.61,5.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,226.0,97.0,76.0,2048.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,0.0
73,DFEN,8168.0,6515.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.03,18.15,0.0,0.0,23.0,22.14,0.39,8.61,1521061.0,0.0,19.24,22.32,3.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,617.0,123.0,617.0,1024.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,0.0
74,BRX,8168.0,6512.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.06,18.28,0.0,-0.13,23.0,21.43,0.38,10.79,1749054.0,297110000.0,19.39,22.46,4.0,-0.01,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,431.0,124.0,286.0,1536.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,0.0
318,XHB,8168.0,6466.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.04,64.12,0.0,0.0,79.0,74.53,0.24,38.5,2292572.0,0.0,66.76,75.98,4.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,477.0,84.0,237.0,1536.0,0.0,36.0,4096.0,0.0,0.0,0.0,0.0,0.0
307,DDM,8168.0,6427.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.05,60.03,0.0,0.0,73.0,69.42,0.28,35.82,364664.0,0.0,62.76,71.48,4.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,435.0,93.0,228.0,1536.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,0.0
99,PAVE,8168.0,6331.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.06,22.77,0.0,0.0,27.0,25.86,0.28,13.49,1618911.0,0.0,23.76,26.86,4.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,362.0,89.0,206.0,1536.0,0.0,42.0,4096.0,0.0,0.0,0.0,0.0,0.0
370,XRT,8168.0,6284.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.04,76.59,0.0,0.0,95.0,91.97,0.38,38.04,2153523.0,0.0,83.01,93.42,3.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,442.0,172.0,510.0,1024.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,0.0
456,AMG,8168.0,6168.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.04,124.91,0.0,0.0,175.0,159.25,0.49,63.38,316140.0,42600000.0,137.38,164.4,2.0,0.1,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,652.0,204.0,672.0,512.0,0.0,32.0,4096.0,0.0,0.0,0.0,0.0,0.0
474,IYG,8168.0,6100.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.06,159.26,0.0,0.0,188.0,179.69,0.27,111.74,42381.0,0.0,166.64,187.72,4.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,321.0,95.0,10.0,1536.0,0.0,42.0,4096.0,0.0,0.0,0.0,0.0,0.0
405,SSO,8168.0,5897.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.05,96.32,0.0,0.0,116.0,110.52,0.25,56.06,2234687.0,0.0,100.74,112.55,3.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,398.0,94.0,247.0,1024.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,0.0
310,ITB,8168.0,5855.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.03,62.3,0.0,0.0,77.0,72.01,0.2,40.0,2993881.0,0.0,64.67,72.83,3.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,465.0,78.0,159.0,1024.0,0.0,33.0,4096.0,0.0,0.0,0.0,0.0,0.0
193,USO,8168.0,5727.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.06,37.25,0.0,0.0,45.0,42.86,0.31,24.31,3823598.0,0.0,39.84,44.71,3.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,310.0,142.0,113.0,1024.0,0.0,42.0,4096.0,0.0,0.0,0.0,0.0,0.0
301,MDYV,8168.0,5673.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.05,60.07,0.0,0.0,71.0,67.99,0.27,39.25,160968.0,0.0,62.96,70.01,3.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,327.0,99.0,87.0,1024.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,0.0
400,IJJ,8168.0,5671.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.05,93.48,0.0,0.0,110.0,105.89,0.27,61.12,323172.0,0.0,98.01,108.99,3.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,329.0,99.0,82.0,1024.0,0.0,41.0,4096.0,0.0,0.0,0.0,0.0,0.0
425,JCOM,8168.0,5582.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.04,105.46,0.0,-0.53,129.0,122.17,0.34,54.37,353403.0,44400000.0,111.84,125.21,2.0,0.2,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,378.0,124.0,434.0,512.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,0.0
293,VOYA,8168.0,5548.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.04,60.57,0.0,0.0,70.0,67.21,0.2,41.86,829032.0,122700000.0,62.19,68.68,3.0,0.23,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,331.0,55.0,3.0,1024.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,0.0
390,XLI,8168.0,5523.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.05,92.29,0.0,0.0,105.0,101.52,0.19,62.57,11547359.0,0.0,94.47,104.73,3.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,306.0,48.0,7.0,1024.0,0.0,42.0,4096.0,0.0,0.0,0.0,0.0,0.0
40,GSG,8168.0,5511.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.06,13.26,0.0,0.0,16.0,14.75,0.24,9.51,2023926.0,0.0,13.92,15.31,3.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,244.0,102.0,10.0,1024.0,0.0,35.0,4096.0,0.0,0.0,0.0,0.0,0.0
308,KRE,8168.0,5367.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.05,59.3,0.0,0.0,71.0,68.02,0.35,33.71,5337954.0,0.0,63.23,71.2,2.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,310.0,136.0,270.0,512.0,0.0,43.0,4096.0,0.0,0.0,0.0,0.0,0.0
236,KBE,8168.0,5255.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.04,46.71,0.0,0.0,55.0,53.12,0.32,28.03,1918513.0,0.0,49.49,55.15,2.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,300.0,122.0,182.0,512.0,0.0,43.0,4096.0,0.0,0.0,0.0,0.0,0.0
209,SVXY,8168.0,5249.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.02,42.92,0.0,0.0,52.0,49.31,0.2,29.29,7202062.0,0.0,44.11,49.49,2.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,483.0,57.0,67.0,512.0,0.0,34.0,4096.0,0.0,0.0,0.0,0.0,0.0
467,VBR,8168.0,5100.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.04,153.2,0.0,0.0,177.0,170.72,0.25,97.5,350566.0,0.0,160.42,175.33,2.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,263.0,97.0,91.0,512.0,0.0,41.0,4096.0,0.0,0.0,0.0,0.0,0.0
430,MANH,8168.0,5097.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.06,115.23,0.0,0.0,144.0,126.56,0.21,73.47,293341.0,63650000.0,121.66,133.73,2.0,0.02,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,165.0,114.0,180.0,512.0,0.0,30.0,4096.0,0.0,0.0,0.0,0.0,0.0
208,RDVY,8168.0,5094.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.04,42.19,0.0,0.0,49.0,47.47,0.23,28.54,639057.0,0.0,43.94,48.5,2.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,329.0,85.0,31.0,512.0,0.0,41.0,4096.0,0.0,0.0,0.0,0.0,0.0
483,VIS,8168.0,5007.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.04,177.82,0.0,0.0,202.0,195.1,0.19,118.29,135474.0,0.0,182.78,200.19,2.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,276.0,57.0,25.0,512.0,0.0,41.0,4096.0,0.0,0.0,0.0,0.0,0.0
273,BBL,8168.0,4983.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.06,56.25,0.04,0.0,67.0,61.67,0.23,37.33,2291039.0,2530000000.0,59.68,63.61,2.0,0.24,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,137.0,125.0,79.0,512.0,0.0,34.0,4096.0,0.0,0.0,0.0,0.0,0.0
490,UPS,8158.0,13914.0,10,1,True,True,True,True,True,True,True,False,True,True,True,True,0.19,170.8,0.7,3.93,218.0,190.54,0.29,96.1,2071105.0,872000000.0,172.27,216.38,18.0,0.27,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,434.0,18.0,370.0,8704.0,0.0,41.0,4096.0,0.0,208.0,1.0,0.0,42.0
524,POOL,8158.0,12177.0,10,1,True,True,True,True,True,True,True,False,True,True,True,True,0.15,361.15,0.98,2.2,445.0,397.76,0.24,229.01,199580.0,40220000.0,366.96,437.87,15.0,0.57,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,344.0,33.0,170.0,7168.0,0.0,40.0,4096.0,0.0,298.0,1.0,5.0,22.0
461,LGIH,8158.0,11528.0,10,1,True,True,True,True,True,True,True,False,True,True,True,True,0.09,127.72,0.94,1.36,183.0,165.01,0.38,78.57,256246.0,24950000.0,133.82,175.83,12.0,0.55,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,955.0,98.0,407.0,5632.0,0.0,36.0,4096.0,0.0,285.0,1.0,5.0,13.0
517,WST,8158.0,7797.0,10,1,True,True,True,True,True,True,True,False,True,True,True,True,0.09,290.49,0.95,1.03,335.0,313.37,0.14,200.73,288893.0,73900000.0,295.15,333.07,7.0,0.36,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,253.0,33.0,1.0,3072.0,0.0,42.0,4096.0,0.0,288.0,1.0,2.0,9.0
142,ELAN,8156.0,8677.0,10,0,True,True,True,True,True,True,True,False,True,True,True,False,0.13,30.68,1.0,-0.03,35.0,30.87,0.17,18.94,6125489.0,486700000.0,30.8,34.8,9.0,0.89,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,4.0,0,9.0,8.0,111.0,4096.0,0.0,42.0,4096.0,0.0,304.0,1.0,10.0,0.0
404,MTH,8154.0,12137.0,9,1,True,True,True,True,True,True,True,False,True,True,False,True,0.16,90.73,1.0,0.88,118.0,100.49,0.18,64.63,320281.0,37640000.0,91.22,112.68,15.0,0.2,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,416.0,11.0,98.0,7168.0,0.0,35.0,4096.0,0.0,304.0,1.0,0.0,8.0
523,CACC,8154.0,8841.0,9,1,True,True,True,True,True,True,True,False,True,True,False,True,0.12,355.22,0.73,3.56,524.0,387.71,0.17,288.29,72267.0,17060000.0,368.56,421.57,9.0,0.16,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,213.0,77.0,93.0,4096.0,0.0,9.0,4096.0,0.0,218.0,1.0,0.0,38.0
247,PHM,8154.0,8801.0,9,1,True,True,True,True,True,True,True,False,True,True,False,True,0.08,47.88,0.91,0.52,62.0,56.03,0.23,31.13,2142447.0,265410000.00000003,49.53,58.46,8.0,0.19,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,538.0,71.0,200.0,3584.0,0.0,33.0,4096.0,0.0,275.0,0.0,0.0,4.0
315,AAWW,8142.0,12061.0,9,1,True,True,True,True,True,True,True,False,False,True,True,True,0.16,58.72,0.0,2.39,75.0,67.22,0.27,38.45,221887.0,28490000.0,59.58,74.08,15.0,0.34,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,0.0,8.0,4.0,2,525.0,30.0,174.0,7168.0,0.0,41.0,4096.0,0.0,0.0,1.0,1.0,25.0
