,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),SMA200_percent,Relative Strength Value,week52_low,Sales_QoQ_percent,EPS_QoQ_percent,volume,SMA150_value,Inst. Ownership,week52_high,SMA50_percent,SMA200_value,SMA50_value,Shares Outstanding,prev_close,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
97,CNO,8168.0,6830.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.29,5.0,12.27,-0.01,-0.57,1285653.0,24.26,0.0,27.0,0.08,23.39,25.67,138230000.0,27.23,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,238.0,76.0,328.0,2048.0,0.0,44.0,4096.0,0.0,0.0,0.0,0.0,0.0
454,FRC,8168.0,6804.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.32,5.0,95.91,0.06,0.15,637374.0,164.36,0.0,189.0,0.08,155.8,177.18,173120000.0,187.56,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,319.0,113.0,187.0,2048.0,0.0,41.0,4096.0,0.0,0.0,0.0,0.0,0.0
68,BRX,8168.0,6726.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.39,4.0,9.35,-0.01,-0.13,1679307.0,19.28,0.0,23.0,0.07,18.1,21.34,297110000.0,21.92,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,438.0,134.0,487.0,1536.0,0.0,35.0,4096.0,0.0,0.0,0.0,0.0,0.0
345,VFH,8168.0,6713.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.29,5.0,51.33,0.0,0.0,1429245.0,81.48,0.0,93.0,0.07,77.73,88.25,0.0,91.85,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,340.0,99.0,89.0,2048.0,0.0,41.0,4096.0,0.0,0.0,0.0,0.0,0.0
152,XLF,8168.0,6712.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.29,5.0,21.05,0.0,0.0,44780906.0,32.86,0.0,38.0,0.08,31.38,35.64,0.0,37.29,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,347.0,97.0,85.0,2048.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,0.0
300,SPHB,8168.0,6548.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.34,4.0,33.08,0.0,0.0,926959.0,65.94,0.0,76.0,0.06,62.1,71.81,0.0,73.25,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,365.0,127.0,388.0,1536.0,0.0,36.0,4096.0,0.0,0.0,0.0,0.0,0.0
296,ITB,8168.0,6513.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.21,4.0,35.69,0.0,0.0,2074920.0,64.36,0.0,77.0,0.05,62.04,71.75,0.0,71.98,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,470.0,77.0,302.0,1536.0,0.0,32.0,4096.0,0.0,0.0,0.0,0.0,0.0
299,VDE,8168.0,6323.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.34,4.0,37.58,0.0,0.0,1450718.0,64.17,0.0,75.0,0.07,59.98,69.02,0.0,71.87,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,310.0,143.0,202.0,1536.0,0.0,36.0,4096.0,0.0,0.0,0.0,0.0,0.0
102,IYE,8168.0,6289.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.33,4.0,14.89,0.0,0.0,3173269.0,24.75,0.0,29.0,0.07,23.22,26.65,0.0,27.7,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,314.0,135.0,173.0,1536.0,0.0,35.0,4096.0,0.0,0.0,0.0,0.0,0.0
215,XLE,8168.0,6277.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.32,4.0,27.71,0.0,0.0,28408409.0,46.37,0.0,54.0,0.07,43.53,49.79,0.0,51.88,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,302.0,134.0,173.0,1536.0,0.0,36.0,4096.0,0.0,0.0,0.0,0.0,0.0
315,RPV,8168.0,6273.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.3,4.0,42.01,0.0,0.0,891128.0,70.51,0.0,81.0,0.07,67.19,76.37,0.0,79.41,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,340.0,101.0,161.0,1536.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,0.0
166,CUBE,8168.0,6205.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.21,4.0,23.48,0.15,0.07,1438888.0,37.22,0.0,43.0,0.06,36.18,40.63,199160000.0,41.85,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,375.0,59.0,101.0,1536.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,0.0
452,IYG,8168.0,6141.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.27,4.0,108.19,0.0,0.0,73322.0,165.79,0.0,188.0,0.06,158.25,179.03,0.0,184.69,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,327.0,98.0,44.0,1536.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,0.0
172,FLS,8168.0,6057.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.24,4.0,22.44,-0.04,0.17,749959.0,38.88,0.0,43.0,0.08,37.42,40.33,130430000.0,42.1,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,153.0,80.0,153.0,1536.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,0.0
124,AXTA,8168.0,6000.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.19,4.0,19.55,0.08,-0.71,2477911.0,29.55,0.0,34.0,0.06,29.08,31.38,233900000.0,32.74,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,254.0,33.0,45.0,1536.0,0.0,36.0,4096.0,0.0,0.0,0.0,0.0,0.0
325,LIVN,8168.0,5935.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.35,3.0,41.91,0.02,-1.77,170665.0,74.06,0.0,86.0,0.05,68.82,80.99,48740000.0,84.19,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,383.0,156.0,237.0,1024.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,0.0
407,MANH,8168.0,5644.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.23,3.0,71.42,0.02,0.0,295808.0,120.98,0.0,144.0,0.08,114.58,125.94,63650000.0,130.44,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,168.0,114.0,215.0,1024.0,0.0,27.0,4096.0,0.0,0.0,0.0,0.0,0.0
400,JCOM,8168.0,5597.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.34,2.0,54.37,0.16,-0.48,467384.0,111.32,0.0,129.0,0.04,104.53,121.89,44490000.0,122.05,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,389.0,133.0,434.0,512.0,0.0,33.0,4096.0,0.0,0.0,0.0,0.0,0.0
276,VOYA,8168.0,5583.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.2,3.0,40.41,0.21,0.02,908738.0,61.99,0.0,70.0,0.04,60.27,66.95,126200000.0,67.53,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,328.0,58.0,40.0,1024.0,0.0,37.0,4096.0,0.0,0.0,0.0,0.0,0.0
368,XLI,8168.0,5577.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.2,3.0,59.46,0.0,0.0,11191414.0,94.21,0.0,105.0,0.05,91.88,101.21,0.0,103.3,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,304.0,52.0,61.0,1024.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,0.0
93,IXC,8168.0,5569.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.26,3.0,15.08,0.0,0.0,3827601.0,23.69,0.0,27.0,0.06,22.53,25.04,0.0,25.84,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,233.0,105.0,76.0,1024.0,0.0,35.0,4096.0,0.0,0.0,0.0,0.0,0.0
46,PDBC,8168.0,5557.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.23,3.0,11.61,0.0,0.0,2756522.0,17.1,0.0,20.0,0.06,16.35,18.25,0.0,19.03,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,275.0,94.0,34.0,1024.0,0.0,34.0,4096.0,0.0,0.0,0.0,0.0,0.0
43,DBC,8168.0,5551.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.23,3.0,11.09,0.0,0.0,4488369.0,16.46,0.0,19.0,0.06,15.73,17.55,0.0,18.26,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,271.0,95.0,29.0,1024.0,0.0,36.0,4096.0,0.0,0.0,0.0,0.0,0.0
57,EUFN,8168.0,5514.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.23,3.0,12.01,0.0,0.0,2548767.0,18.84,0.0,21.0,0.06,18.15,19.89,0.0,20.44,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,228.0,78.0,50.0,1024.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,0.0
330,XOP,8168.0,5482.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.37,2.0,39.65,0.0,0.0,6508597.0,75.66,0.0,91.0,0.05,69.5,80.85,0.0,81.59,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,281.0,182.0,386.0,512.0,0.0,25.0,4096.0,0.0,0.0,0.0,0.0,0.0
289,KRE,8168.0,5454.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.36,2.0,32.04,0.0,0.0,5620697.0,62.81,0.0,71.0,0.05,58.81,67.87,0.0,69.97,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,330.0,139.0,337.0,512.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,0.0
179,USO,8168.0,5376.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.3,2.0,21.45,0.0,0.0,5055634.0,39.58,0.0,45.0,0.05,36.97,42.67,0.0,43.81,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,320.0,145.0,265.0,512.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,0.0
224,KBE,8168.0,5334.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.32,2.0,26.66,0.0,0.0,2785941.0,49.2,0.0,55.0,0.04,46.35,52.99,0.0,54.24,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,316.0,126.0,244.0,512.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,0.0
110,ILF,8168.0,5255.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.15,3.0,17.86,0.0,0.0,2799381.0,28.56,0.0,31.0,0.06,27.77,28.57,0.0,29.46,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,1.0,58.0,42.0,1024.0,0.0,34.0,4096.0,0.0,0.0,0.0,0.0,0.0
285,MDYV,8168.0,5234.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.27,2.0,37.1,0.0,0.0,171963.0,62.68,0.0,71.0,0.05,59.69,67.78,0.0,68.96,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,333.0,103.0,152.0,512.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,0.0
376,IJJ,8168.0,5231.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.27,2.0,57.81,0.0,0.0,253489.0,97.55,0.0,110.0,0.04,92.88,105.56,0.0,107.5,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,336.0,103.0,145.0,512.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,0.0
202,RDVY,8168.0,5140.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.24,2.0,27.5,0.0,0.0,738602.0,43.76,0.0,49.0,0.04,41.94,47.33,0.0,47.77,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,334.0,89.0,71.0,512.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,0.0
463,VIS,8168.0,5066.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.2,2.0,112.29,0.0,0.0,129579.0,182.24,0.0,202.0,0.05,176.97,194.55,0.0,197.16,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,277.0,61.0,81.0,512.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,0.0
34,GSG,8168.0,5057.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.23,2.0,9.02,0.0,0.0,1108757.0,13.86,0.0,16.0,0.05,13.19,14.69,0.0,15.22,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,245.0,104.0,66.0,512.0,0.0,34.0,4096.0,0.0,0.0,0.0,0.0,0.0
416,VOE,8168.0,5003.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.21,2.0,86.14,0.0,0.0,415448.0,130.41,0.0,145.0,0.04,126.01,139.14,0.0,141.55,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,274.0,72.0,10.0,512.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,0.0
423,RSP,8168.0,4979.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.19,2.0,91.09,0.0,0.0,2992189.0,137.62,0.0,152.0,0.04,133.09,146.43,0.0,147.97,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,262.0,70.0,1.0,512.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,0.0
467,ABG,8166.0,9180.0,9,1,True,True,True,True,True,True,True,True,False,False,True,True,0.45,7.0,60.65,0.36,3.73,97364.0,175.96,0.0,215.0,0.07,162.49,202.42,19300000.0,199.84,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,0.0,4.0,2,616.0,170.0,1154.0,3072.0,0.0,31.0,4096.0,0.0,0.0,0.0,2.0,39.0
13,BCS,8166.0,5723.0,9,1,True,True,True,True,True,True,True,True,False,False,True,True,0.37,2.0,4.64,0.4,1.82,5548662.0,9.1,0.02,11.0,0.03,8.55,10.21,4310000000.0,10.19,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,0.0,4.0,2,500.0,132.0,433.0,512.0,0.0,30.0,4096.0,0.0,0.0,0.0,2.0,18.0
367,TREX,8166.0,5709.0,9,1,True,True,True,True,True,True,True,True,False,False,True,True,0.24,3.0,56.13,0.39,0.23,627607.0,95.67,0.0,110.0,0.06,90.2,101.58,115790000.0,101.07,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,0.0,4.0,2,253.0,124.0,180.0,1024.0,0.0,29.0,4096.0,0.0,0.0,0.0,2.0,1.0
471,UPS,8158.0,13950.0,10,1,True,True,True,True,True,True,True,False,True,True,True,True,0.29,18.0,91.03,0.27,3.93,2325109.0,171.8,0.69,218.0,0.2,170.35,188.44,872000000.0,215.67,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,397.0,17.0,447.0,8704.0,0.0,41.0,4096.0,0.0,205.0,1.0,0.0,42.0
445,LGIH,8158.0,13293.0,10,1,True,True,True,True,True,True,True,False,True,True,True,True,0.42,15.0,67.17,0.55,1.36,279923.0,132.74,0.91,183.0,0.13,127.09,163.91,24950000.0,172.8,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,962.0,91.0,650.0,7168.0,0.0,33.0,4096.0,0.0,275.0,0.0,5.0,13.0
505,POOL,8158.0,12195.0,10,1,True,True,True,True,True,True,True,False,True,True,True,True,0.25,15.0,217.71,0.57,2.2,176209.0,365.88,0.97,445.0,0.16,360.68,393.42,40220000.0,435.01,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,308.0,30.0,232.0,7168.0,0.0,39.0,4096.0,0.0,294.0,1.0,5.0,22.0
186,CWH,8158.0,11737.0,10,1,True,True,True,True,True,True,True,False,True,True,True,True,0.37,12.0,14.59,0.52,7.44,1028243.0,36.75,0.84,48.0,0.13,34.74,41.46,43580000.0,44.41,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,525.0,118.0,997.0,5632.0,0.0,30.0,4096.0,0.0,253.0,1.0,4.0,81.0
499,WST,8158.0,8796.0,10,1,True,True,True,True,True,True,True,False,True,True,True,True,0.16,9.0,200.73,0.36,1.03,261964.0,294.11,0.95,335.0,0.11,290.05,311.03,73900000.0,328.3,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,236.0,29.0,1.0,4096.0,0.0,39.0,4096.0,0.0,288.0,0.0,2.0,9.0
461,LOW,8158.0,6062.0,10,1,True,True,True,True,True,True,True,False,True,True,True,True,0.17,3.0,110.39,0.27,0.98,3730249.0,179.1,0.79,211.0,0.04,173.71,198.7,733000000.0,200.34,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,448.0,64.0,150.0,1024.0,0.0,34.0,4096.0,0.0,237.0,0.0,0.0,9.0
382,MTH,8154.0,12823.0,9,1,True,True,True,True,True,True,True,False,True,True,False,True,0.19,16.0,54.61,0.2,0.88,327026.0,90.87,0.99,118.0,0.17,90.63,99.64,37640000.0,111.27,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,395.0,5.0,304.0,7680.0,0.0,33.0,4096.0,0.0,301.0,1.0,0.0,8.0
226,LEG,8154.0,11229.0,9,1,True,True,True,True,True,True,True,False,True,True,False,True,0.28,13.0,26.61,0.1,0.91,558996.0,46.15,0.76,58.0,0.15,45.24,50.21,136000000.0,56.21,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,360.0,41.0,315.0,6144.0,0.0,37.0,4096.0,0.0,227.0,1.0,0.0,8.0
236,PHM,8154.0,9468.0,9,1,True,True,True,True,True,True,True,False,True,True,False,True,0.24,9.0,27.59,0.19,0.52,1962705.0,49.27,0.92,62.0,0.1,47.67,55.72,265410000.00000003,58.06,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,536.0,69.0,357.0,4096.0,0.0,32.0,4096.0,0.0,278.0,0.0,0.0,4.0
298,AAWW,8142.0,11592.0,9,1,True,True,True,True,True,True,True,False,False,True,True,True,0.26,14.0,35.47,0.34,2.39,285545.0,59.33,0.0,74.0,0.16,58.66,66.44,28490000.0,73.08,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,0.0,8.0,4.0,2,491.0,23.0,258.0,6656.0,0.0,41.0,4096.0,0.0,0.0,1.0,1.0,25.0
210,BWA,8140.0,6254.0,9,0,True,True,True,True,True,True,True,False,False,True,True,False,0.22,4.0,27.77,0.76,-0.56,1241900.0,45.11,0.0,54.0,0.06,43.29,48.69,237700000.0,50.75,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,0.0,0.0,8.0,4.0,0,325.0,86.0,171.0,1536.0,0.0,32.0,4096.0,0.0,0.0,0.0,8.0,0.0
3,GGB,8126.0,10366.0,10,1,True,True,True,True,True,True,False,True,True,True,True,True,0.47,17.0,1.9,0.77,9.53,26355536.0,5.15,0.24,7.0,0.17,4.9,5.93,1700000000.0,6.72,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,4.0,2,620.0,104.0,1240.0,8192.0,0.0,36.0,0.0,0.0,61.0,1.0,8.0,104.0
5,HL,8126.0,8467.0,10,1,True,True,True,True,True,True,False,True,True,True,True,True,0.3,15.0,2.64,0.54,2.05,9284396.0,6.21,0.62,8.0,0.2,5.93,6.36,534100000.0,7.13,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,4.0,2,99.0,97.0,838.0,7168.0,0.0,24.0,0.0,32.0,182.0,1.0,5.0,21.0
1,SWN,8126.0,6832.0,10,1,True,True,True,True,True,True,False,True,True,True,True,True,0.48,12.0,2.27,0.81,1.04,15753583.0,4.05,0.9,5.0,0.16,3.77,4.44,675380000.0,4.72,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,4.0,2,394.0,152.0,329.0,5632.0,0.0,33.0,0.0,0.0,272.0,1.0,9.0,10.0
2,RAIL,8124.0,19168.0,10,0,True,True,True,True,True,True,False,True,True,True,True,False,1.03,26.0,0.94,0.35,-0.13,1364839.0,4.28,0.27,8.0,0.22,3.71,6.13,16530000.000000002,6.29,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,4.0,0,1770.0,315.0,4205.0,12800.0,0.0,6.0,0.0,0.0,70.0,0.0,2.0,0.0
0,UXIN,8122.0,36202.0,9,1,True,True,True,True,True,True,False,True,True,True,False,True,1.17,66.0,0.78,0.08,0.56,6614071.0,1.42,0.3,3.0,0.66,1.36,1.89,369950000.0,2.57,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,0.0,2,1356.0,90.0,1339.0,33280.0,0.0,18.0,0.0,32.0,80.0,3.0,0.0,4.0
6,CX,8122.0,8478.0,9,1,True,True,True,True,True,True,False,True,True,True,False,True,0.55,12.0,1.93,0.11,14.76,5449776.0,6.68,0.41,9.0,0.14,6.17,7.55,1470000000.0,8.09,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,0.0,2,533.0,169.0,1841.0,5632.0,0.0,25.0,0.0,0.0,115.0,1.0,0.0,162.0
9,AM,8122.0,2692.0,9,1,True,True,True,True,True,True,False,True,True,True,False,True,0.28,4.0,3.57,-0.08,1.21,4497824.0,8.65,0.53,10.0,0.08,8.16,8.95,476850000.0,9.22,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,0.0,2,142.0,123.0,697.0,1536.0,0.0,29.0,0.0,0.0,154.0,0.0,0.0,11.0
10,ET,8120.0,10634.0,9,0,True,True,True,True,True,True,False,True,True,True,False,False,0.48,20.0,5.11,-0.27,-0.36,38810331.0,7.58,0.39,10.0,0.22,7.17,8.43,2700000000.0,9.98,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,0.0,0,459.0,117.0,178.0,9728.0,0.0,42.0,0.0,0.0,109.0,1.0,0.0,0.0
4,AIV,8120.0,6567.0,9,0,True,True,True,True,True,True,False,True,True,True,False,False,0.43,11.0,3.45,0.0,-1.19,3643436.0,5.5,0.94,7.0,0.1,5.16,6.49,148680000.0,6.69,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,8.0,0.0,0,737.0,135.0,223.0,5120.0,0.0,35.0,0.0,32.0,285.0,0.0,0.0,0.0
7,AFMD,8116.0,5925.0,9,0,True,True,True,True,True,True,False,True,True,False,True,False,0.53,5.0,1.98,1.49,0.14,2412993.0,7.44,0.53,11.0,0.0,6.75,9.43,118950000.0,8.86,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,16.0,0.0,4.0,0,1096.0,209.0,2389.0,2048.0,0.0,9.0,0.0,0.0,154.0,0.0,20.0,0.0
8,SID,8110.0,12383.0,9,1,True,True,True,True,True,True,False,True,False,True,True,True,0.71,16.0,1.33,1.23,4.85,4879860.0,6.93,0.03,10.0,0.16,6.24,8.26,1380000000.0,9.0,4096.0,2048.0,1024.0,512.0,256,128.0,0.0,32.0,0.0,8.0,4.0,2,786.0,226.0,3596.0,7680.0,0.0,26.0,0.0,0.0,0.0,1.0,16.0,52.0
20,AMC,8058.0,25235.0,9,1,True,True,True,True,True,False,True,True,True,True,False,True,1.14,29.0,1.98,-0.84,0.93,206621170.0,7.77,0.1,20.0,0.25,6.65,10.08,436390000.0,12.77,4096.0,2048.0,1024.0,512.0,256,0.0,64.0,32.0,16.0,8.0,0.0,2,1218.0,345.0,5182.0,14336.0,0.0,0.0,4096.0,32.0,16.0,2.0,0.0,8.0
67,CVM,8056.0,10325.0,9,0,True,True,True,True,True,False,True,True,True,True,False,False,0.42,11.0,11.05,0.0,-0.32,560971.0,18.21,0.32,28.0,0.16,16.78,19.61,40530000.0,20.61,4096.0,2048.0,1024.0,512.0,256,0.0,64.0,32.0,16.0,8.0,0.0,0,315.0,175.0,533.0,5120.0,0.0,0.0,4096.0,0.0,86.0,0.0,0.0,0.0
